t,mode,err_norm,tau_norm,tau_smoothness_step,q1,qd1,tau1,q2,qd2,tau2,q3,qd3,tau3,q4,qd4,tau4,q5,qd5,tau5,q6,qd6,tau6,q7,qd7,tau7
0.066,computed_torque,6.605576905040952e-10,22.747212682513062,5.886254885483477e-11,3.046518375164607e-10,-7.683431397981779e-11,-3.453879076102944e-08,-0.6999999999964922,2.132099401518614e-12,-6.188191756259376,4.760771933328604e-10,-1.5311938796536545e-10,-0.5866909050141179,-2.1999999999982207,5.380258061312732e-13,21.736176148233717,3.418086880440104e-10,-2.2897185397979114e-11,0.632207315946747,1.600000000005041,-4.592786646146434e-13,2.436536792207125,0.8000000000004076,1.6703872837525824e-12,-0.00319625723877397
0.068,computed_torque,6.60242293929271e-10,22.74721268251399,3.882965700639948e-11,3.044981017719044e-10,-7.686787227812364e-11,-3.4565461067328396e-08,-0.6999999999964879,2.1462397992054537e-12,-6.18819175626232,4.757708393470793e-10,-1.531769928905639e-10,-0.5866909050328151,-2.19999999999822,5.251621868036101e-13,21.736176148233984,3.417628222323852e-10,-2.2932905812608183e-11,0.6322073159258187,1.60000000000504,-4.624790655520222e-13,2.4365367922068675,0.8000000000004109,1.6710351793079315e-12,-0.003196257239008665
0.07,computed_torque,6.599268604542302e-10,22.74721268251462,2.4134746206980495e-11,3.0434433760310904e-10,-7.688208439769409e-11,-3.458214834146049e-08,-0.6999999999964835,2.155926567598376e-12,-6.188191756264965,4.754644460952379e-10,-1.5319662592070182e-10,-0.5866909050394036,-2.199999999998219,5.158005070483363e-13,21.736176148234197,3.4171690614930377e-10,-2.295804154069611e-11,0.6322073159098975,1.6000000000050392,-4.653727289320494e-13,2.436536792206677,0.8000000000004143,1.6706115704429352e-12,-0.003196257239235753
0.07200000000000001,computed_torque,6.59611451971283e-10,22.747212682515,1.537748986694297e-11,3.041905736766504e-10,-7.68819632293255e-11,-3.4590983317458194e-08,-0.6999999999964792,2.162642960514645e-12,-6.188191756267373,4.751580694803963e-10,-1.531883074207993e-10,-0.5866909050364639,-2.199999999998218,5.093398882307581e-13,21.736176148234353,3.416709559529266e-10,-2.2975098188595443e-11,0.6322073158979027,1.6000000000050383,-4.659779050813527e-13,2.436536792206532,0.8000000000004176,1.6707485165432638e-12,-0.003196257239457788
0.074,computed_torque,6.592961145598552e-10,22.74721268251516,1.416006055609866e-11,3.040368313100938e-10,-7.687118327831503e-11,-3.459364568984742e-08,-0.6999999999964749,2.1664171114380236e-12,-6.188191756269589,4.748517508381854e-10,-1.531593211054339e-10,-0.5866909050260255,-2.199999999998217,5.038531233331784e-13,21.736176148234442,3.416249841055077e-10,-2.2985923709432918e-11,0.6322073158889875,1.6000000000050374,-4.670751670144103e-13,2.4365367922064243,0.8000000000004209,1.669526297442434e-12,-0.003196257239675212
0.076,computed_torque,6.589808826766002e-10,22.747212682515237,1.783909777394496e-11,3.0388312647687805e-10,-7.685241660786689e-11,-3.459145874434867e-08,-0.6999999999964706,2.168364860565204e-12,-6.188191756271693,4.745455209556085e-10,-1.5311494128842328e-10,-0.5866909050096938,-2.1999999999982163,4.997983779781947e-13,21.736176148234563,3.41579000078884e-10,-2.2992013311849025e-11,0.6322073158824888,1.6000000000050365,-4.686197451751564e-13,2.436536792206355,0.8000000000004243,1.6686510823252031e-12,-0.003196257239890205
0.078,computed_torque,6.586657822189391e-10,22.747212682515173,2.2372188535361702e-11,3.0372947118108065e-10,-7.682764789870832e-11,-3.458546410230275e-08,-0.6999999999964662,2.1692218619078556e-12,-6.18819175627368,4.742394028662461e-10,-1.5305904468122734e-10,-0.586690904988733,-2.1999999999982154,4.973525508046632e-13,21.736176148234634,3.4153301115110426e-10,-2.2994463889879333e-11,0.6322073158778818,1.6000000000050356,-4.689224790862222e-13,2.4365367922063057,0.8000000000004276,1.668065237572564e-12,-0.0031962572401025144
0.08,computed_torque,6.583508327554332e-10,22.747212682515038,2.644659642940271e-11,3.035758744842777e-10,-7.679834840148032e-11,-3.457648114891735e-08,-0.6999999999964619,2.1690073625530546e-12,-6.188191756275603,4.739334138545751e-10,-1.5299450583549397e-10,-0.5866909049641311,-2.1999999999982145,4.955602138283628e-13,21.736176148234705,3.4148702300613015e-10,-2.29940724870419e-11,0.6322073158747626,1.6000000000050347,-4.693736915895827e-13,2.43653679220628,0.8000000000004309,1.6677155561377195e-12,-0.003196257240312733
0.082,computed_torque,6.580360491306671e-10,22.74721268251484,2.981098443159818e-11,3.034223432538344e-10,-7.676561522163442e-11,-3.4565154233050906e-08,-0.6999999999964576,2.168120274398009e-12,-6.188191756277458,4.736275669470296e-10,-1.5292345377280083e-10,-0.5866909049366889,-2.1999999999982136,4.935335439611226e-13,21.736176148234765,3.4144104008927956e-10,-2.299145842530269e-11,0.6322073158728062,1.6000000000050338,-4.697108535507755e-13,2.4365367922062653,0.8000000000004343,1.6666719433771517e-12,-0.003196257240521354
0.084,computed_torque,6.577214425735408e-10,22.7472126825146,3.2530794559195817e-11,3.0326888270848174e-10,-7.673027267634983e-11,-3.45519896814598e-08,-0.6999999999964532,2.166894800660047e-12,-6.188191756279275,4.733218720332724e-10,-1.528474568785513e-10,-0.5866909049070155,-2.1999999999982127,4.923447022031389e-13,21.73617614823483,3.413950657001513e-10,-2.2987194564132937e-11,0.6322073158717629,1.600000000005033,-4.685009495169164e-13,2.4365367922062675,0.8000000000004376,1.6658115721055584e-12,-0.003196257240729239
